long;lat;id;nombre;categoria;cocina;ambientacion;telefono;mail;horario;calle_nombre;calle_altura;calle_cruce;direccion_completa;barrio;comuna;codigo_postal;codigo_postal_argentino
-58.43074841;-34.59166206;25;ARMENIA RETAURANT;RESTAURANTE;ARMENIA;ARMENIA;4776 2500;N/A;NO ESPECIFICADA;ARMENIA;1366;N/A;ARMENIA 1366;Palermo;14;1414.0;C1414DKD
-58.43631257;-34.61832695;959;ARMY CAFE;RESTAURANTE;INTERNACIONAL;MODERNO;4903 8802;sugerencias@cafearmy.coma.r;NO ESPECIFICADA;RIVADAVIA;5000;N/A;RIVADAVIA AV. 5000;Caballito;6;1424.0;C1424CER
-58.37528402;-34.60305761;2109;AROMA;RESTAURANTE;MINUTAS;MODERNO;4326 6707;aromaa@arcor.com;NO ESPECIFICADA;FLORIDA;428;N/A;FLORIDA 428;San Nicolas;1;1005.0;C1005AAJ
-58.38508447;-34.59572275;1956;AROMA AMBIENTAL;BAR;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;SANTA FE;1260;N/A;SANTA FE AV. 1260;Retiro;1;1059.0;C1059ABT
-58.36622533;-34.62782583;1223;AROMA EXPRESS;RESTAURANTE;MINUTAS;MODERNO;4300 6552;N/A;lunes a domingo de 8 a 00;PI Y MARGALL;775;N/A;PI Y MARGALL 775;Boca;4;1155.0;C1155AHC
-58.43179578;-34.60217239;613;AROMI;RESTAURANTE;MINUTAS;MODERNO;NO DISPONIBLE;N/A;NO ESPECIFICADA;CORRIENTES;4690;N/A;CORRIENTES AV. 4690;Almagro;5;1195.0;C1195AAS
-58.4598773;-34.62796307;1130;AROMI;BAR;ITALIANA;MODERNO;4633 6915;N/A;NO ESPECIFICADA;RIVADAVIA;6701;N/A;RIVADAVIA AV. 6701;Flores;7;1406.0;C1406GLK
-58.42824049;-34.62034917;960;ARRIGO;CAFE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;LA PLATA;479;N/A;LA PLATA AV. 479;Caballito;6;1235.0;C1235ABB
-58.37260887;-34.64214651;896;ARSENO;RESTAURANTE;PIZZERIA;CLASICO PORTENIO;4301 7894;N/A;NO ESPECIFICADA;ISABEL LA CATOLICA;1094;N/A;ISABEL LA CATOLICA 1094;Barracas;4;1268.0;C1268ACV
-58.37258862;-34.6219662;2550;ARTE CAFE;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4361 2002;N/A;lunes a domingo de 7.30 al cierre;SAN JUAN;480;N/A;SAN JUAN AV. 480;San Telmo;1;1147.0;C1147AAP
-58.42975359;-34.58757475;26;ARTE DE MAFIA;RESTAURANTE;ITALIANA;ITALIANA;4831 9213;www.artedemafia.com.ar;NO ESPECIFICADA;EL SALVADOR;4975;N/A;EL SALVADOR 4975;Palermo;14;1414.0;C1414BPO
-58.38301954;-34.61561519;1344;ARTESANIA DEL SABOR;RESTAURANTE;TRADICIONAL;MODERNO;4381 9075;N/A;NO ESPECIFICADA;SALTA;622;N/A;SALTA 622;Monserrat;1;1074.0;C1074AAN
-58.43031005;-34.60232903;612;ARTON;RESTAURANTE;INTERNACIONAL;MODERNO;4862 5975;N/A;NO ESPECIFICADA;CORRIENTES;4606;N/A;CORRIENTES AV. 4606;Almagro;5;1195.0;C1195AAS
-58.38205145;-34.61306881;1345;ARTUR;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;BELGRANO AV;1119;N/A;BELGRANO AV. 1119;Monserrat;1;1092.0;C1092AAL
-58.3643274;-34.60596605;1593;ASIA DE CUBA;RESTAURANTE;INTERNACIONAL;ORIENTAL;4894 1328;N/A;NO ESPECIFICADA;DEALESSI PIERINA;750;N/A;DEALESSI, PIERINA 750;Puerto Madero;1;;CnanXXX
-58.37430714;-34.62437681;2551;ASI DE SIMPLE;CAFE;SANDWICHERIA;AMERICANO;4361 0974;N/A;lunes a domingo de 7.30 a 20.30;GARAY JUAN DE;615;N/A;GARAY, JUAN DE AV. 615;San Telmo;1;1153.0;C1153ABE
-58.47608274;-34.67723595;2738;A SOLAS;CONFITERIA;MINUTAS;MODERNO;NO DISPONIBLE;N/A;NO ESPECIFICADA;GALLO DELFIN;5748;N/A;GALLO, DELFIN 5748;Villa Lugano;8;1439.0;C1439IBB
-58.37502524;-34.60612569;2110;ASTOR PIAZZOLA;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;81033382646;info@piazzolatango.com;NO ESPECIFICADA;FLORIDA;165;N/A;FLORIDA 165;San Nicolas;1;1005.0;C1005AAC
-58.39136061;-34.60090723;2111;ASTRAL;RESTAURANTE;PIZZERIA;GENERAL;4371 5106;N/A;lunes a viernes de 7 a 00;RODRIGUEZ PEÃ‘A;687;N/A;RODRIGUEZ PEÃ‘A 687;San Nicolas;1;;CnanXXX
-58.42034153;-34.59850394;614;ASTRO BAR;RESTAURANTE;INTERNACIONAL;GENERAL;4866 5588;astrobar@argentina.com;NO ESPECIFICADA;MEDRANO;950;N/A;MEDRANO AV. 950;Almagro;5;1179.0;C1179AAR
-58.49251235;-34.58170935;2771;ASTURIAS;RESTAURANTE;PORTEÑA;CLASICO PORTENIO;4265 7038;N/A;lunes a sabado de 7 a 20;DE LOS CONSTITUYENTES;4598;N/A;DE LOS CONSTITUYENTES AV. 4598;Villa Pueyrredon;12;1431.0;C1431EXX
-58.46027881;-34.56562537;488;A TEMPO;RESTAURANTE;TRADICIONAL;MODERNO;4787 9196;N/A;NO ESPECIFICADA;ECHEVERRIA;2900;N/A;ECHEVERRIA 2900;Belgrano;13;1428.0;C1428DRZ
-58.39898593;-34.60975108;687;ATENEA;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4951 0640;N/A;NO ESPECIFICADA;RIVADAVIA AV;2300;N/A;RIVADAVIA AV. 2300;Balvanera;3;1034.0;C1034ACO
-58.4246919;-34.6074136;615;ATLANTICO;RESTAURANTE;CLASICO PORTEÑO;GENERAL;4982 5794;N/A;NO ESPECIFICADA;GASCON;392;N/A;GASCON 392;Almagro;5;1181.0;C1181ACF
-58.39166827;-34.5902264;1648;AU BEC FIN;RESTAURANTE;FRANCESA;FRANCES;4805 0861;www.aubedfin.com.ar;NO ESPECIFICADA;LOPEZ VICENTE;1877;N/A;LOPEZ, VICENTE 1877;Recoleta;2;1128.0;C1128.0XXX
-58.36035709;-34.63261982;1224;AUGUSTO;RESTAURANTE;PIZZERIA;CLASICO PORTENIO;4362 2533;N/A;lunes a domingo de 6 a 00;BROWN ALTE.;888;N/A;BROWN, ALTE. AV. 888;Boca;4;1159.0;C1159ABN
-58.39491371;-34.60795114;1649;AVANTY;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4815 7912;N/A;NO ESPECIFICADA;AYACUCHO;117;N/A;AYACUCHO 117;Balvanera;3;1025.0;C1025AAC
-58.37536211;-34.59885871;2114;AVE CAESAR;CAFE;TRADICIONAL;MODERNO;5555 5104;N/A;lunes a domingo de 9 a 23;FLORIDA;787;N/A;FLORIDA 787;San Nicolas;1;1005.0;C1005AAO
-58.46091563;-34.60629834;962;AVE FENIX;CAFE;PORTEÑA;CLASICO PORTENIO;4585 7800;N/A;NO ESPECIFICADA;JUSTO JUAN B.;4242;N/A;JUSTO, JUAN B. AV. 4242;Caballito;6;1416.0;C1416DJW
-58.36845658;-34.62152799;2553;AVENIDAS;CAFE;INTERNACIONAL;CLASICO PORTENIO;4361 9817;N/A;lunes a viernes de 7 a 21;PASEO COLON;1197;N/A;PASEO COLON AV. 1197;San Telmo;1;1063.0;C1063ACL
-58.39263431;-34.60564711;685;AVI BAR;CAFE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;SARMIENTO;1819;N/A;SARMIENTO 1819;Balvanera;3;1044.0;C1044AAA
-58.43149848;-34.58780274;28;AZAFRAN;RESTAURANTE;ESPAÑOLA;ANTIGUO;4832 6487;N/A;NO ESPECIFICADA;HONDURAS;5143;N/A;HONDURAS 5143;Palermo;14;1414.0;C1414BMS
-58.3710602;-34.61250019;1348;AZAPAR;RESTAURANTE;MINUTAS;GENERAL;4343 7601;N/A;lunes a jueves de 15 a 21 - viernes y sabado de 18 a 3;BELGRANO;350;N/A;BELGRANO AV. 350;Monserrat;1;1092.0;C1092AAQ
-58.42418135;-34.58648598;27;AZUL ESPUMANTE;RESTAURANTE;ORIENTAL;ORIENTAL;4833 1377;N/A;NO ESPECIFICADA;GUATEMALA;4665;N/A;GUATEMALA 4665;Palermo;14;1425.0;C1425BUK
-58.37808692;-34.59115048;1954;AZUL PROFUNDO;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4393 4747;azulprofundo@arnet.com.ar;lunes a viernes de 12 a 16 y de 20 a 1 - sabado de 20 a 2;DEL LIBERTADOR;310;N/A;DEL LIBERTADOR AV. 310;Retiro;1;1001.0;C1001ABQ
-58.36408672;-34.59817413;1592;AZURRA;RESTAURANTE;MEDITERRANEA;MARINA;4341 9050;eventos@yachtcpm.com.ar;NO ESPECIFICADA;MANSO JUANA;2;N/A;MANSO JUANA 2;Puerto Madero;1;1107.0;C1107CBB
-58.41494468;-34.58592462;29;AZURRO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;SANTA FE;3596;N/A;SANTA FE AV. 3596;Palermo;14;1425.0;C1425BGX
-58.44057409;-34.58596654;31;BA;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;VEGA NICETO Cnel.;5702;N/A;VEGA, NICETO, Cnel. AV. 5702;Palermo;14;1414.0;C1414BFH
-58.40357601;-34.58355853;1650;BABETTE;RESTAURANTE;MINUTAS;MODERNO;4804 3962;N/A;NO ESPECIFICADA;LAS HERAS GRAL.;2972;N/A;LAS HERAS GENERAL AV. 2972;Recoleta;2;1425.0;C1425AST
-58.3945665;-34.59589092;1651;BABIECA;RESTAURANTE;INTERNACIONAL;MODERNO;4814 1005;pizzeriababiecasa@hotmail.com.ar;NO ESPECIFICADA;SANTA FE;1898;N/A;SANTA FE AV. 1898;Recoleta;2;1123.0;C1123AAN
-58.44288003;-34.58302306;33;BABY BA;BAR;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;AREVALO;1466;N/A;AREVALO 1466;Palermo;14;1414.0;C1414CQD
-58.38601381;-34.60279822;2113;BACARO;RESTAURANTE;INTERNACIONAL;GENERAL;4374 4054;N/A;NO ESPECIFICADA;LAVALLE;1368;N/A;LAVALLE 1368;San Nicolas;1;1048.0;C1048AAH
-58.3849924;-34.60398635;2119;BACHERO PIZZERIA CENTRO;RESTAURANTE;PIZZERIA;MODERNO;4382 3353;N/A;lunes a viernes de 6.30 a 2;CORRIENTES;1300;N/A;CORRIENTES AV. 1300;San Nicolas;1;1043.0;C1043AAZ
-58.42982863;-34.58765607;32;BACHET - BACHET;BAR;FUSION;MODERNO;4831 7373;N/A;martes a domingo de 5 a 17;EL SALVADOR;4960;N/A;EL SALVADOR 4960;Palermo;14;1414.0;C1414BPP
-58.43539044;-34.58337641;34;BACIO DA LUPO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;EL SALVADOR;5600;N/A;EL SALVADOR 5600;Palermo;14;1414.0;C1414BQD
-58.3868599;-34.5988148;1957;BACO;RESTAURANTE;INTERNACIONAL;MODERNO;4815 0368;N/A;NO ESPECIFICADA;URUGUAY;855;N/A;URUGUAY 855;Retiro;1;1015.0;C1015ABQ
-58.37857263;-34.60012568;2115;BAGDAD CAFE;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4328 0326;N/A;lunes a viernes de 8 a 18;VIAMONTE;820;N/A;VIAMONTE 820;San Nicolas;1;1053.0;C1053ABR
-58.4763527;-34.67747142;2741;BAHIA;CONFITERIA;MINUTAS;MODERNO;NO DISPONIBLE;N/A;NO ESPECIFICADA;GALLO DELFIN;5792;N/A;GALLO, DELFIN 5792;Villa Lugano;8;1439.0;C1439IBB
-58.41693527;-34.65823495;1482;BAHIA;RESTAURANTE;MINUTAS;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;SAENZ AV;1455;N/A;SAENZ AV. 1455;Nueva Pompeya;4;1437.0;C1437DOG
-58.36718619;-34.60243416;1594;BAHIA MADERO;RESTAURANTE;INTERNACIONAL;MODERNO;4319 8730;N/A;NO ESPECIFICADA;MOREAU DE JUSTO ALICIA;430;N/A;MOREAU DE JUSTO, ALICIA AV. 430;Puerto Madero;1;1107.0;C1107AAJ
-58.37110524;-34.59898133;2116;BAJO ALEM;BAR;MINUTAS;CLASICO PORTENIO;4312 5709;N/A;lunes a viernes de 6 a 20;ALEM LEANDRO N.;750;N/A;ALEM, LEANDRO N. AV. 750;San Nicolas;1;1001.0;C1001AAP
-58.45869638;-34.55341141;1497;BAJO BELGRANO;RESTAURANTE;INTERNACIONAL;MODERNO;4701 4806;N/A;NO ESPECIFICADA;CONGRESO;2011;N/A;CONGRESO 2011;NuÃ±ez;13;1428.0;C1428BVC
-58.40837939;-34.58045721;35;BAKANO;RESTAURANTE;PIZZERIA;MODERNO;4807 1011;www.bakano.net.com;NO ESPECIFICADA;CERVIÃ‘O AV;3496;N/A;CERVIÃ‘O AV. 3496;Palermo;14;;CnanXXX
-58.4412134;-34.57197814;576;BAKERY HOUSE;RESTAURANTE;SANDWICHERIA;MODERNO;4771 4858;N/A;NO ESPECIFICADA;CABILDO;428;N/A;CABILDO AV. 428;Colegiales;13;1426.0;C1426AAR
-58.40889411;-34.61258235;688;BALBANERA;CAFE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;ALSINA ADOLFO;3001;N/A;ALSINA, ADOLFO 3001;Balvanera;3;1207.0;C1207AAE
-58.37633454;-34.60107606;2117;BALDOMERO;BAR;MINUTAS;MODERNO;4393 8704;N/A;lunes a viernes de 8 a 20;TUCUMAN;681;N/A;TUCUMAN 681;San Nicolas;1;1049.0;C1049AAM
-58.47101345;-34.53803606;686;BALEARES;RESTAURANTE;MINUTAS;GENERAL;4954 3366;N/A;NO ESPECIFICADA;VEDIA;2002;N/A;VEDIA 2002;NuÃ±ez;13;1429.0;C1429EJH
-58.44512711;-34.6219021;961;BAMBO;CAFE;MINUTAS;MODERNO;4431 9434;N/A;NO ESPECIFICADA;RIVADAVIA;5647;N/A;RIVADAVIA AV. 5647;Caballito;6;1424.0;C1424CEL
-58.38718684;-34.59922594;1653;BAMBU;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4813 0970;N/A;NO ESPECIFICADA;CORDOBA;1415;N/A;CORDOBA AV. 1415;Recoleta;2;1055.0;C1055AAE
-58.4205279;-34.59002564;36;BANAURA BAR;RESTAURANTE;DE AUTOR;ART- DECO;NO DISPONIBLE;N/A;martes a domingo de 19 al cierre;SOLER;4202;N/A;SOLER 4202;Palermo;14;1425.0;C1425BWV
-58.44159896;-34.62049898;963;BANCHERO;CAFE;PIZZERIA;CLASICO PORTENIO;4901 6430;N/A;lunes a domingo de 12 a 15 y de 20 a 00;RIVADAVIA;5401;N/A;RIVADAVIA AV. 5401;Caballito;6;1424.0;C1424CEJ
-58.35862584;-34.63526256;1226;BANCHERO;RESTAURANTE;PIZZERIA;CLASICO PORTENIO;4303 3232;N/A;lunes a domingo de 8 a 00;SUAREZ;396;N/A;SUAREZ 396;Boca;4;1162.0;C1162AEH
-58.44159896;-34.62049898;964;BANCHERO OESTE;RESTAURANTE;PIZZERIA;CLASICO PORTENIO;4901 6430;N/A;NO ESPECIFICADA;RIVADAVIA;5401;N/A;RIVADAVIA AV. 5401;Caballito;6;1424.0;C1424CEJ
-58.41043054;-34.61273904;689;BANDE;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;4932 3293;N/A;NO ESPECIFICADA;ALSINA ADOLFO;3119;N/A;ALSINA, ADOLFO 3119;Balvanera;3;1207.0;C1207AAG
-58.43715168;-34.5834301;37;BAR;BAR;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;HONDURAS;5699;N/A;HONDURAS 5699;Palermo;14;1414.0;C1414BNE
-58.39560994;-34.60322987;690;BAR 2001;CAFE;SANDWICHERIA;CLASICO PORTENIO;4371 4335;N/A;NO ESPECIFICADA;LAVALLE;2001;N/A;LAVALLE 2001;Balvanera;3;1051.0;C1051ABE
-58.42757816;-34.58956536;39;BAR 6;BAR;INTERNACIONAL;DISENIO;4833 6807;barseis@hotmail.com;lunes a sabado de 8 a 3;ARMENIA;1676;N/A;ARMENIA 1676;Palermo;14;1414.0;C1414DKJ
-58.49915593;-34.55120129;2057;BAR 9 DE JULIO;CAFE;MINUTAS;CLASICO PORTENIO;4541 8377;N/A;NO ESPECIFICADA;BALBIN RICARDO DR.;4999;N/A;BALBIN, RICARDO, DR. AV. 4999;Saavedra;12;1430.0;C1430ABH
-58.4298425;-34.58876915;38;BAR ABIERTO;BAR;INTERNACIONAL;CLASICO PORTENIO;4833 7640;barabierto@ciudad.com.ar;NO ESPECIFICADA;BORGES JORGE LUIS;1613;N/A;BORGES, JORGE LUIS 1613;Palermo;14;1414.0;C1414DGA
-58.37313927;-34.61853468;2552;BAR ACONCAGUA;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4362 3826;N/A;lunes a viernes de 6 a 00;ESTADOS UNIDOS;502;N/A;ESTADOS UNIDOS 502;San Telmo;1;1101.0;C1101AAL
-58.41564579;-34.61074564;617;BARAJAS;CAFE;TRADICIONAL;CLASICO PORTENIO;4861 1126;N/A;NO ESPECIFICADA;RIVADAVIA;3499;N/A;RIVADAVIA AV. 3499;Almagro;5;1203.0;C1203AAG
-58.50067213;-34.59563085;2698;BAR ALEMAN;PUB;INTERNACIONAL;CLASICO PORTENIO;4501 0814;N/A;NO ESPECIFICADA;SAN MARTIN;5992;N/A;SAN MARTIN AV. 5992;Villa Devoto;11;1419.0;C1419IBP
-58.40319681;-34.61004607;692;BAR AMERICANO;CAFE;SANDWICHERIA;CLASICO PORTENIO;4951 3574;N/A;NO ESPECIFICADA;RIVADAVIA;2598;N/A;RIVADAVIA AV. 2598;Balvanera;3;1034.0;C1034ACR
-58.37283606;-34.60308588;2118;BAR AMERICANO;RESTAURANTE;MINUTAS;MODERNO;4394 1459;N/A;lunes a viernes de 6 a 20;CORRIENTES;427;N/A;CORRIENTES AV. 427;San Nicolas;1;1043.0;C1043AAE
-58.3711472;-34.60422626;2120;BAR AMERICANO LA BOLSA;RESTAURANTE;MINUTAS;MODERNO;4325 0576;N/A;lunes a viernes de 6 a 20;SARMIENTO;301;N/A;SARMIENTO 301;San Nicolas;1;1041.0;C1041AAG
-58.45129747;-34.55230897;490;BAR ARTE;RESTAURANTE;INTERNACIONAL;MODERNO;4784 8221;mazzeimaderas@fibertel.com.ar;NO ESPECIFICADA;DEL LIBERTADOR;6445;N/A;DEL LIBERTADOR AV. 6445;Belgrano;13;1428.0;C1428ARH
-58.39021339;-34.6147809;1346;BAR ASTURIANO;BAR;MINUTAS;CLASICO PORTENIO;4383 3815;N/A;NO ESPECIFICADA;VENEZUELA;1699;N/A;REPUBLICA BOLIVARIANA DE VENEZUELA 1699;Monserrat;1;1096.0;C1096ABA
-58.39960554;-34.60268606;691;BAR ASTURIAS;CONFITERIA;MINUTAS;CLASICO PORTENIO;4954 2490;N/A;NO ESPECIFICADA;PASTEUR;555;N/A;PASTEUR 555;Balvanera;3;1028.0;C1028AAK
-58.47308832;-34.65279014;1523;BAR AVENIDA;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4674 2348;N/A;lunes a viernes de 6.30 a 21 - sabado de 6.30 a 16;PERON EVA;4300;N/A;PERON, EVA AV. 4300;Parque Avellaneda;9;1407.0;C1407HUT
-58.40427087;-34.58749193;1659;BARBACOA;RESTAURANTE;INTERNACIONAL;MODERNO;4805 0230;barbacoa@fibertel.com.ar;NO ESPECIFICADA;BOLLINI;2133;N/A;BOLLINI 2133;Recoleta;2;1425.0;C1425ECA
-58.41061038;-34.58260354;47;BARBARO;BAR;GASTRONOMIA GENERAL;GENERAL;4802 8388;N/A;NO ESPECIFICADA;ARAOZ;2974;N/A;ARAOZ 2974;Palermo;14;1425.0;C1425DGV
-58.35566192;-34.63700723;1227;BAR BERLA;BAR;TRADICIONAL;CLASICO PORTENIO;4303 8256;N/A;NO ESPECIFICADA;DON PEDRO DE MENDOZA;1459;N/A;DON PEDRO DE MENDOZA AV. 1459;Boca;4;1156.0;C1156ADB
-58.37484583;-34.61112859;1349;BAR BIBON DE LAS LUCES;BAR;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;PERU;269;N/A;PERU 269;Monserrat;1;1067.0;C1067AAE
-58.3939523;-34.60398446;693;BAR BOSTON;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;RIOBAMBA;438;N/A;RIOBAMBA 438;Balvanera;3;1025.0;C1025ABJ
-58.37083484;-34.62530893;2554;BAR BRITANICO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4361 2107;N/A;lunes a domingo de 1 a 00;BRASIL;399;N/A;BRASIL AV. 399;San Telmo;1;1154.0;C1154AAC
-58.41238631;-34.59420205;1655;BAR BUSTAMANTE;CAFE;INTERNACIONAL;CLASICO PORTENIO;4963 6931;N/A;lunes a sabado de 6 a 23;SANCHEZ DE BUSTAMANTE;1382;N/A;SANCHEZ DE BUSTAMANTE 1382;Recoleta;2;1425.0;C1425DUB
-58.4022492;-34.60363383;694;BAR CANDY;CAFE;MINUTAS;CLASICO PORTENIO;4952 4668;N/A;NO ESPECIFICADA;LARREA;486;N/A;LARREA 486;Balvanera;3;1030.0;C1030AAJ
-58.37679428;-34.61197385;1347;BAR CARLITOS;CAFE;MINUTAS;CLASICO PORTENIO;4343 2216;N/A;NO ESPECIFICADA;ROCA JULIO A. Pres.;737;N/A;ROCA, JULIO A., PRESIDENTE AV. 737;Monserrat;1;1067.0;C1067ABC
-58.39798993;-34.60632224;702;BARCELONA;RESTAURANTE;INTERNACIONAL;ESPANIOL;4953 1000;restaurantbarcelona@yahoo.com.ar;NO ESPECIFICADA;URIBURU;278;N/A;URIBURU JOSE E., Pres. 278;Balvanera;3;1027.0;C1027AAF
-58.4606095;-34.58306146;2750;BAR CHARLY;RESTAURANTE;PARRILLA;CLASICO PORTENIO;4553 6726;N/A;lunes a sabado de 6 a 17;ELCANO;4005;N/A;ELCANO AV. 4005;Villa Ortuzar;15;1427.0;C1427CHE
-58.39130442;-34.62429986;1098;BAR & CO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;ENTRE RIOS;1322;N/A;ENTRE RIOS AV. 1322;Constitucion;1;1133.0;C1133AAO
-58.44942476;-34.57780126;577;BAR CONDE;RESTAURANTE;SANDWICHERIA;CLASICO PORTENIO;4551 3889;N/A;NO ESPECIFICADA;LACROZE FEDERICO;3193;N/A;LACROZE, FEDERICO AV. 3193;Colegiales;13;1426.0;C1426CQE
-58.40645926;-34.59795627;1657;BAR CORDOBA;CAFE;MINUTAS;CLASICO PORTENIO;4961 8848;N/A;lunes a domingo de 6 a 2;CORDOBA;2799;N/A;CORDOBA AV. 2799;Recoleta;2;1187.0;C1187AAB
-58.37614413;-34.60460012;2122;BAR DE BOCA;RESTAURANTE;MINUTAS;MODERNO;4325 3383;www.elbardeboca.com;lunes a viernes de 8.30 a 17.30;SARMIENTO;667;N/A;SARMIENTO 667;San Nicolas;1;1041.0;C1041AAM
-58.40455879;-34.61545416;696;BAR DEL REGISTRO;OTROS;MINUTAS;CLASICO PORTENIO;4308 5952;N/A;NO ESPECIFICADA;JUJUY;478;N/A;JUJUY AV. 478;Balvanera;3;1083.0;C1083AAR
-58.43415839;-34.5838725;40;BAR DE VINOS;VINERIA;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;HUMBOLDT;1847;N/A;HUMBOLDT 1847;Palermo;14;1414.0;C1414CTS
-58.39922012;-34.59363452;1656;BAR DINO;BAR;INTERNACIONAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;AZCUENAGA;1277;N/A;AZCUENAGA 1277;Recoleta;2;1115.0;C1115AAI
-58.38601016;-34.61992191;1096;BAR DON;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4304 2852;N/A;NO ESPECIFICADA;CALVO CARLOS;1402;N/A;CALVO, CARLOS 1402;Constitucion;1;1102.0;C1102ABD
-58.40919634;-34.63747084;1549;BAR EL MOLINO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4677 1743;N/A;NO ESPECIFICADA;24 DE NOVIEMBRE;2287;N/A;24 DE NOVIEMBRE 2287;Parque Patricios;4;1242.0;C1242AAU
-58.40852721;-34.61502089;695;BAR ESPAÃ‘OL;RESTAURANTE;PORTEÑA;CLASICO PORTENIO;4931 6336;N/A;NO ESPECIFICADA;BELGRANO;3001;N/A;BELGRANO AV. 3001;Balvanera;3;1209.0;C1209AAC
-58.42280977;-34.57153337;42;BAR FLY;VINERIA;MINUTAS;MODERNO;4777 7455;N/A;NO ESPECIFICADA;DEL LIBERTADOR;3883;N/A;DEL LIBERTADOR AV. 3883;Palermo;14;1425.0;C1425ABL
-58.40789831;-34.60112743;697;BAR GARDEL;RESTAURANTE;GASTRONOMIA GENERAL;TANGO;4964 3375;N/A;NO ESPECIFICADA;TUCUMAN;3002;N/A;TUCUMAN 3002;Balvanera;3;1189.0;C1189AAH
-58.38416546;-34.60516336;2121;BAR GUANABARA;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;4384 5229;N/A;NO ESPECIFICADA;SARMIENTO;1232;N/A;SARMIENTO 1232;San Nicolas;1;1041.0;C1041AAZ
-58.38885557;-34.63770443;895;BAR HISPANO ARGENTINO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4304 6036;N/A;NO ESPECIFICADA;LUZURIAGA;301;N/A;LUZURIAGA 301;Barracas;4;1280.0;C1280ACG
-58.37677245;-34.60145837;2123;BAR HYDE PARK;RESTAURANTE;SANDWICHERIA;CLASICO PORTENIO;4328 3930;N/A;lunes a domingo 00 ;MAIPU;572;N/A;MAIPU 572;San Nicolas;1;1006.0;C1006ACF
-58.39030131;-34.60188999;2124;BAR IBERIA;RESTAURANTE;SANDWICHERIA;CLASICO PORTENIO;4372 7298;N/A;lunes a viernes de 7 a 21;TUCUMAN;1648;N/A;TUCUMAN 1648;San Nicolas;1;1050.0;C1050AAH
-58.40179844;-34.60620419;703;BARILOCHE;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4942 6325;N/A;NO ESPECIFICADA;SARMIENTO;2485;N/A;SARMIENTO 2485;Balvanera;3;1044.0;C1044AAM
-58.39388575;-34.60938012;704;BARIMSH;PUB;INTERNACIONAL;CLASICO PORTENIO;4952 2617;ro_correo@hotmail.com;NO ESPECIFICADA;RIVADAVIA AV;1928;N/A;RIVADAVIA AV. 1928;Balvanera;3;1033.0;C1033AAW
-58.44678044;-34.59805482;2656;BAR J O C;OTROS;SANDWICHERIA;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;THAMES;200;N/A;THAMES 200;Villa Crespo;15;1414.0;C1414DCD
-58.40586986;-34.57796223;41;BAR K-FE;CAFE;GASTRONOMIA GENERAL;GENERAL;4803 9486;N/A;NO ESPECIFICADA;CASTEX;3390;N/A;CASTEX 3390;Palermo;14;1425.0;C1425CDF
